id	language	basisOfRecord	occurrenceID	recordedBy	organismQuantityType	occurrenceStatus	eventID	scientificNameID	kingdom	phylum	class	order	family	genus	taxonRank
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011_occ244	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_caverna_da_sapata_2011	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011_occ245	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011_occ246	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_da_sapata_2011	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011_occ247	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011_occ248	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_do_submarino_2011	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011_occ249	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_barro_vermelho_2011	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_cahial_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_cahial_2010_occ250	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_cahial_2010	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_sapata_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_sapata_2010_occ251	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_sapata_2010	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_penha_2018	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_penha_2018_occ252	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_penha_2018	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_curuba_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_curuba_2010_occ253	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_curuba_2010	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_taci_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_taci_2010_occ254	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:paraiba_taci_2010	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016_occ255	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016_occ256	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_norte_2016	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016_occ257	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016_occ258	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:espirito_santo_sul_2016	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009_occ259	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009_occ260	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_martim_vaz_2009	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009_occ261	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009_occ262	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_ponta_do_noroeste_2009	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009_occ263	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009_occ264	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:trindade_farilhoes_2009	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009_occ265	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:rio_de_janeiro_ilha_grande_2009	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008_occ266	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianCoast:laje_santos_laje_santos_2008	urn:lsid:marinespecies.org:taxname:287962	Animalia	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastraea	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010_occ267	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	urn:lsid:marinespecies.org:taxname:287107	Animalia	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010_occ268	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	urn:lsid:marinespecies.org:taxname:287107	Animalia	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010_occ269	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:stpauls_rocks_bay_2010	urn:lsid:marinespecies.org:taxname:287107	Animalia	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_das_cordas_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_das_cordas_2011_occ270	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_cabeco_das_cordas_2011	urn:lsid:marinespecies.org:taxname:287107	Animalia	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_buraco_do_inferno_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_buraco_do_inferno_2011_occ271	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_buraco_do_inferno_2011	urn:lsid:marinespecies.org:taxname:287107	Animalia	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	Species
BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011	en	HumanObservation	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011_occ272	Ronaldo Francini-Filho | Erika FC Santana | Anaide W Aued	Percentage cover	presence	BR:ReefSYN:RonaldoFrancini-Filho-USP:BrazilianOceanicIslands:noronha_morro_de_fora_2011	urn:lsid:marinespecies.org:taxname:287107	Animalia	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Madracis	Species
