id	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	island	country	countryCode	locality	verbatimCoordinateSystem	decimalLatitude	decimalLongitude	geodeticDatum
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q2PS_2013_RASO_T1_Q2	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q2PS_2013_RASO_T1_Q2	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q3PS_2013_RASO_T1_Q3	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q3PS_2013_RASO_T1_Q3	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q4PS_2013_RASO_T1_Q4	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q4PS_2013_RASO_T1_Q4	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q5PS_2013_RASO_T1_Q5	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q5PS_2013_RASO_T1_Q5	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q6PS_2013_RASO_T1_Q6	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q6PS_2013_RASO_T1_Q6	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q7PS_2013_RASO_T1_Q7	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q7PS_2013_RASO_T1_Q7	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q8PS_2013_RASO_T1_Q8	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q8PS_2013_RASO_T1_Q8	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q9PS_2013_RASO_T1_Q9	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT1Q9PS_2013_RASO_T1_Q9	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q10PS_2013_RASO_T2_Q10	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q10PS_2013_RASO_T2_Q10	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q11PS_2013_RASO_T2_Q11	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q11PS_2013_RASO_T2_Q11	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q1PS_2013_RASO_T2_Q1	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q1PS_2013_RASO_T2_Q1	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q2PS_2013_RASO_T2_Q2	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q2PS_2013_RASO_T2_Q2	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q3PS_2013_RASO_T2_Q3	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q3PS_2013_RASO_T2_Q3	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q4PS_2013_RASO_T2_Q4	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q4PS_2013_RASO_T2_Q4	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q5PS_2013_RASO_T2_Q5	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q5PS_2013_RASO_T2_Q5	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q6PS_2013_RASO_T2_Q6	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q6PS_2013_RASO_T2_Q6	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q7PS_2013_RASO_T2_Q7	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q7PS_2013_RASO_T2_Q7	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q8PS_2013_RASO_T2_Q8	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q8PS_2013_RASO_T2_Q8	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q9PS_2013_RASO_T2_Q9	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT2Q9PS_2013_RASO_T2_Q9	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q10PS_2013_RASO_T3_Q10	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q10PS_2013_RASO_T3_Q10	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q11PS_2013_RASO_T3_Q11	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q11PS_2013_RASO_T3_Q11	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q1PS_2013_RASO_T3_Q1	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q1PS_2013_RASO_T3_Q1	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q2PS_2013_RASO_T3_Q2	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q2PS_2013_RASO_T3_Q2	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q3PS_2013_RASO_T3_Q3	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q3PS_2013_RASO_T3_Q3	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q4PS_2013_RASO_T3_Q4	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q4PS_2013_RASO_T3_Q4	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q5PS_2013_RASO_T3_Q5	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q5PS_2013_RASO_T3_Q5	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q6PS_2013_RASO_T3_Q6	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q6PS_2013_RASO_T3_Q6	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q7PS_2013_RASO_T3_Q7	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q7PS_2013_RASO_T3_Q7	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q8PS_2013_RASO_T3_Q8	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q8PS_2013_RASO_T3_Q8	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q9PS_2013_RASO_T3_Q9	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013_noronhaponta_da_sapata2013rasoT3Q9PS_2013_RASO_T3_Q9	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2013	Photoquadrats 50 X 50cm	0.25	square meter	10	2013	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q10PS_2014_RASO_T1_Q10	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q10PS_2014_RASO_T1_Q10	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q11PS_2014_RASO_T1_Q11	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q11PS_2014_RASO_T1_Q11	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q1PS_2014_RASO_T1_Q1	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q1PS_2014_RASO_T1_Q1	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q2PS_2014_RASO_T1_Q2	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q2PS_2014_RASO_T1_Q2	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q3PS_2014_RASO_T1_Q3	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q3PS_2014_RASO_T1_Q3	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q4PS_2014_RASO_T1_Q4	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q4PS_2014_RASO_T1_Q4	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q5PS_2014_RASO_T1_Q5	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q5PS_2014_RASO_T1_Q5	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q6PS_2014_RASO_T1_Q6	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q6PS_2014_RASO_T1_Q6	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q7PS_2014_RASO_T1_Q7	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q7PS_2014_RASO_T1_Q7	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q8PS_2014_RASO_T1_Q8	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q8PS_2014_RASO_T1_Q8	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q9PS_2014_RASO_T1_Q9	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT1Q9PS_2014_RASO_T1_Q9	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q10PS_2014_RASO_T2_Q10	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q10PS_2014_RASO_T2_Q10	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q11PS_2014_RASO_T2_Q11	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q11PS_2014_RASO_T2_Q11	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q1PS_2014_RASO_T2_Q1	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q1PS_2014_RASO_T2_Q1	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q2PS_2014_RASO_T2_Q2	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q2PS_2014_RASO_T2_Q2	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q3PS_2014_RASO_T2_Q3	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q3PS_2014_RASO_T2_Q3	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q4PS_2014_RASO_T2_Q4	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q4PS_2014_RASO_T2_Q4	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q5PS_2014_RASO_T2_Q5	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q5PS_2014_RASO_T2_Q5	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q6PS_2014_RASO_T2_Q6	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q6PS_2014_RASO_T2_Q6	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q7PS_2014_RASO_T2_Q7	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q7PS_2014_RASO_T2_Q7	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q8PS_2014_RASO_T2_Q8	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q8PS_2014_RASO_T2_Q8	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q9PS_2014_RASO_T2_Q9	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT2Q9PS_2014_RASO_T2_Q9	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT3Q10PS_2014_RASO_T3_Q10	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT3Q10PS_2014_RASO_T3_Q10	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT3Q11PS_2014_RASO_T3_Q11	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014_noronhaponta_da_sapata2014rasoT3Q11PS_2014_RASO_T3_Q11	BR:PELD-ILOC:Noronha_Ponta_da_Sapata_2014	Photoquadrats 50 X 50cm	0.25	square meter	10	2014	Fernando de Noronha	Brazil	BR	Ponta da Sapata	decimal degrees	-3.874792	-32.474316	WGS84
