id	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	year	eventRemarks	higherGeography	country	countryCode	locality	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_693	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_693	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2010-04-17	2010	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	anequim	anequim	1	7	-22.980484	-41.984482	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_694	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_694	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2010-04-18	2010	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	anequim	anequim	8	15	-22.980484	-41.984482	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_695	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_695	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2010-04-17	2010	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	anequim	anequim	1	7	-22.980484	-41.984482	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_696	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010_Video5_696	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2010-04-18	2010	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	anequim	anequim	8	15	-22.980484	-41.984482	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__628	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__628	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2010-04-17	2010	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	anequim	anequim	1	7	-22.980484	-41.984482	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__629	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__629	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2010-04-17	2010	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	anequim	anequim	1	7	-22.980484	-41.984482	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__630	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__630	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2010-04-17	2010	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	anequim	anequim	1	7	-22.980484	-41.984482	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__631	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_anequim_anequim_2010__631	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2010-04-17	2010	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	anequim	anequim	1	7	-22.980484	-41.984482	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video1_704	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video1_704	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-13	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	barra_da_gale	barra_da_gale	1	7	-9.032689	-35.192744	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video1_712	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video1_712	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-13	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	barra_da_gale	barra_da_gale	1	7	-9.032689	-35.192744	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video2_705	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video2_705	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-13	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	barra_da_gale	barra_da_gale	1	7	-9.032689	-35.192744	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video2_713	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video2_713	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-13	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	barra_da_gale	barra_da_gale	1	7	-9.032689	-35.192744	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video3_706	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video3_706	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-13	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	barra_da_gale	barra_da_gale	1	7	-9.032689	-35.192744	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video3_714	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video3_714	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-13	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	barra_da_gale	barra_da_gale	1	7	-9.032689	-35.192744	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video4_707	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video4_707	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-13	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	barra_da_gale	barra_da_gale	1	7	-9.032689	-35.192744	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video4_715	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video4_715	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-13	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	barra_da_gale	barra_da_gale	1	7	-9.032689	-35.192744	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video5_708	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video5_708	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-13	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	barra_da_gale	barra_da_gale	1	7	-9.032689	-35.192744	decimal degrees
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video5_716	BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_barra_da_gale_barra_da_gale_2012_Video5_716	Photoquadrats - 0.25 x 0.25 m	0.0625	squared meters	5	2012-03-13	2012	Bare substrate, sediment, lost information (shade, quadrat, tape), morpho-anatomical benthic groups and turf were not included in the data because they do not represent taxonomical entities in which DwC standards are based. This implies in a measurementValue which does not add up to 1. Names listed in 'recordedBy' are of people who collected data and/or analyzed photos. Please contact the data curators Andre Luza and Cesar Cordeiro to have the complete dataset with verbatimIdentification	BrazilianCoast	Brazil	BR	barra_da_gale	barra_da_gale	1	7	-9.032689	-35.192744	decimal degrees
