id	measurementType	measurementValue	measurementUnit
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video1_198	Relative cover	0.24	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video6_199	Relative cover	0.656	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video2_200	Relative cover	0.548	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video3_201	Relative cover	0.044	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video1_202	Relative cover	0.68	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video4_203	Relative cover	0.22	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video2_204	Relative cover	0.836	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video3_205	Relative cover	0.856	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video3_206	Relative cover	0.304	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video4_207	Relative cover	0.244	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video4_208	Relative cover	0.664	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video1_209	Relative cover	0.616	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_portinho_sudoeste_portinho_sudoeste_2010_Video2_210	Relative cover	0.72	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video1_211	Relative cover	0.496	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video1_212	Relative cover	0.332	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video2_213	Relative cover	0.616	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video2_214	Relative cover	0.296	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video3_215	Relative cover	0.68	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video3_216	Relative cover	0.236	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video4_217	Relative cover	0.66	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video4_218	Relative cover	0.44	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video5_219	Relative cover	0.804	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video5_220	Relative cover	0.032	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video6_221	Relative cover	0.172	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video1_222	Relative cover	0.548	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video7_223	Relative cover	0.62	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video2_224	Relative cover	0.656	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video8_225	Relative cover	0.948	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video9_226	Relative cover	0.996	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video4_227	Relative cover	0.712	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video5_228	Relative cover	0.764	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video2_229	Relative cover	0.968	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video3_230	Relative cover	0.824	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_diogo_saco_do_diogo_2010_Video7_231	Relative cover	0.708	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video1_232	Relative cover	0.96	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video1_233	Relative cover	0.62	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video2_234	Relative cover	0.912	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video2_235	Relative cover	0.8	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video3_236	Relative cover	0.896	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video3_237	Relative cover	0.012	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video4_238	Relative cover	0.752	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video4_239	Relative cover	0.432	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video5_240	Relative cover	0.776	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video5_241	Relative cover	0.824	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video1_242	Relative cover	0.224	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video7_243	Relative cover	0.96	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video2_244	Relative cover	0.728	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video8_245	Relative cover	0.92	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video3_246	Relative cover	0.88	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video1_247	Relative cover	0.948	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video4_248	Relative cover	0.988	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video2_249	Relative cover	0.988	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video5_250	Relative cover	0.808	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video3_251	Relative cover	0.988	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video6_252	Relative cover	0.768	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_do_sombrio_saco_do_sombrio_2010_Video4_253	Relative cover	0.936	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem1_254	Relative cover	0.86	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem10_255	Relative cover	0.936	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem11_256	Relative cover	0.98	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem12_257	Relative cover	0.924	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem13_258	Relative cover	0.54	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem14_259	Relative cover	0.616	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem15_260	Relative cover	0.468	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem2_261	Relative cover	0.932	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem3_262	Relative cover	0.8	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem4_263	Relative cover	0.952	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem5_264	Relative cover	0.912	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem6_265	Relative cover	1	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem7_266	Relative cover	0.96	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem8_267	Relative cover	0.928	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem9_268	Relative cover	0.9	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem1_269	Relative cover	0.612	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem10_270	Relative cover	0.584	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem11_271	Relative cover	0.376	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_FIlmagem12_272	Relative cover	0.804	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem13_273	Relative cover	0.788	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem14_274	Relative cover	0.9	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_FIlmagem15_275	Relative cover	0.932	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem2_276	Relative cover	0.18	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem4_277	Relative cover	0.38	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem5_278	Relative cover	0.632	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem6_279	Relative cover	0.788	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_FIlmagem7_280	Relative cover	0.628	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem8_281	Relative cover	0.56	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_deserta_norte_deserta_norte_2011_Filmagem9_282	Relative cover	0.144	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem1_283	Relative cover	0.468	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem10_284	Relative cover	0.508	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem11_285	Relative cover	0.58	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem12_286	Relative cover	0.08	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem13_287	Relative cover	0.668	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem14_288	Relative cover	0.716	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem2_289	Relative cover	0.984	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem3_290	Relative cover	0.956	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem4_291	Relative cover	0.888	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem5_292	Relative cover	0.836	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem6_293	Relative cover	0.912	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem7_294	Relative cover	0.624	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem8_295	Relative cover	0.636	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem9_296	Relative cover	0.92	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem1_297	Relative cover	0.756	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem10_298	Relative cover	0.096	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem2_299	Relative cover	0.492	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem3_300	Relative cover	0.288	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem4_301	Relative cover	0.828	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem5_302	Relative cover	0.58	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem6_303	Relative cover	0.6	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem7_304	Relative cover	0.968	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem8_305	Relative cover	0.968	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_saco_dagua_saco_dagua_2011_Filmagem9_306	Relative cover	0.088	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem1_307	Relative cover	0.652	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem2_308	Relative cover	0.52	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem3_309	Relative cover	0.588	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem4_310	Relative cover	0.58	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem5_311	Relative cover	0.688	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem6_312	Relative cover	0.876	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem1_313	Relative cover	0.84	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem2_314	Relative cover	0.708	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_FIlmagem3_315	Relative cover	0.648	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem4_316	Relative cover	0.84	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem5_317	Relative cover	0.592	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem6_318	Relative cover	0.664	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_Filmagem7_319	Relative cover	0.636	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_xavier_ponta_sul_xavier_ponta_sul_2011_FIlmagem8_320	Relative cover	0.736	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video1_321	Relative cover	0.16	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video2_322	Relative cover	0.18	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video4_323	Relative cover	0.58	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video5_324	Relative cover	0.985	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video6_325	Relative cover	0.456666667	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video7_326	Relative cover	0.104	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video8_327	Relative cover	0.324	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_batente_das_agulhas_batente_das_agulhas_2013_Video9_328	Relative cover	0.18	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video1_329	Relative cover	0.888	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video2_330	Relative cover	0.972	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video3_331	Relative cover	0.624	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video1_332	Relative cover	0.404	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video2_333	Relative cover	0.232	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video1_334	Relative cover	0.796	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video2_335	Relative cover	0.564	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video3_336	Relative cover	0.204	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video2_337	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video3_338	Relative cover	0.62	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video1_339	Relative cover	0.764	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video1_340	Relative cover	0.66	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video1_341	Relative cover	0.436	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_maracajau_maracajau_2011_Video2_342	Relative cover	0.1	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_parrachos_de_rio_do_fogo_parrachos_de_rio_do_fogo_2013_Video10_343	Relative cover	0.124	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_parrachos_de_rio_do_fogo_parrachos_de_rio_do_fogo_2013_Video2_344	Relative cover	0.08	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_parrachos_de_rio_do_fogo_parrachos_de_rio_do_fogo_2013_Video3_345	Relative cover	0.144	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_parrachos_de_rio_do_fogo_parrachos_de_rio_do_fogo_2013_Video4_346	Relative cover	0.028	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_parrachos_de_rio_do_fogo_parrachos_de_rio_do_fogo_2013_Video7_347	Relative cover	0.492	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_parrachos_de_rio_do_fogo_parrachos_de_rio_do_fogo_2013_Video8_348	Relative cover	0.344	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video1_349	Relative cover	0.44	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video2_350	Relative cover	0.288	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video3_351	Relative cover	0.184	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video4_352	Relative cover	0.228	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video5_353	Relative cover	0.356	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video6_354	Relative cover	0.716	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video7_355	Relative cover	0.584	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video8_356	Relative cover	0.636	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video9_357	Relative cover	0.552	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video10_358	Relative cover	0.188	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video11_359	Relative cover	0.512	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video12_360	Relative cover	0.536	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video13_361	Relative cover	0.864	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_pedra_do_silva_pedra_do_silva_2013_Video14_362	Relative cover	0.94	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video2_363	Relative cover	0.096	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video3_364	Relative cover	0.188	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video4_365	Relative cover	0.188	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video4_366	Relative cover	0.144	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video1_367	Relative cover	0.06	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video2_368	Relative cover	0.224	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video1_369	Relative cover	0.06	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video2_370	Relative cover	0.272	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video1_371	Relative cover	0.312	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video2_372	Relative cover	0.232	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video1_373	Relative cover	0.428	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video2_374	Relative cover	0.356	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video3_375	Relative cover	0.184	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video1_376	Relative cover	0.024	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_VIdeo2_377	Relative cover	0.352	dimensionless
BR:ReefSYN:SISBIOTA-MAR::BrazilianCoast_ana_cristina_ana_cristina_2013_Video1_378	Relative cover	0.256	dimensionless
